Designator,Mid X,Mid Y,Rotation,Layer
_6559,171.77,-144.96,180.0,bottom
_6558,171.77,-145.16,270.0,top
_6557,171.77,-144.96,180.0,bottom
_6556,171.77,-145.16,270.0,top
_6555,171.77,-145.16,270.0,top
_6554,171.77,-145.36,270.0,top
_6553,171.77,-145.16,270.0,top
_6552,171.77,-145.16,270.0,top
_6551,171.77,-144.96,270.0,top
_6550,171.77,-145.16,270.0,top
_6549,171.77,-145.16,270.0,top
_6548,171.77,-145.16,180.0,bottom
_6547,171.77,-145.16,270.0,top
_6546,171.77,-145.16,180.0,bottom
_6545,171.77,-145.16,270.0,top
_6544,171.77,-145.36,270.0,top
_6543,171.77,-145.7,270.0,top
_6542,171.77,-145.7,270.0,top
_6541,171.77,-145.36,270.0,top
_6540,171.77,-145.16,270.0,top
_6539,171.77,-145.36,270.0,top
_6538,171.77,-145.5,270.0,top
_6537,171.77,-145.5,180.0,bottom
_6536,171.77,-145.36,270.0,top
_6535,171.77,-145.36,270.0,top
_6534,171.77,-145.36,180.0,bottom
_6533,171.77,-145.7,180.0,bottom
_6532,171.77,-145.7,180.0,bottom
_6531,171.77,-146.36,270.0,top
_6530,171.77,-145.7,270.0,top
_6529,171.77,-145.7,270.0,top
_6528,171.77,-146.56,180.0,bottom
_6527,171.77,-145.5,270.0,top
_6526,171.77,-146.76,270.0,top
_6525,171.77,-148.86,270.0,top
_6524,171.77,-148.86,270.0,top
_6523,171.77,-148.46,270.0,top
_6522,171.77,-148.66,180.0,bottom
_6521,171.77,-148.66,270.0,top
_6520,171.77,-146.76,180.0,bottom
_6519,171.77,-148.86,270.0,top
_6518,171.77,-148.66,270.0,top
_6517,171.77,-148.66,270.0,top
_6516,171.77,-148.86,270.0,top
_6515,171.77,-148.66,270.0,top
_6514,171.77,-148.66,270.0,top
_6513,171.77,-148.66,270.0,top
_6512,171.77,-148.66,270.0,top
_6511,171.77,-148.66,270.0,top
_6510,171.77,-148.66,270.0,top
_6509,171.77,-148.46,180.0,bottom
_6508,171.77,-148.46,270.0,top
_6507,171.77,-148.66,180.0,bottom
_6506,171.77,-148.66,270.0,top
_6505,171.77,-146.36,270.0,top
_6504,171.77,-146.76,270.0,top
_6503,171.77,-148.66,270.0,top
_6502,171.77,-146.56,270.0,top
_6501,171.77,-148.46,270.0,top
_6500,171.77,-146.56,270.0,top
_6499,171.77,-146.56,270.0,top
_6498,171.77,-146.56,180.0,bottom
_6497,171.77,-146.56,270.0,top
_6496,171.77,-146.56,270.0,top
_6495,171.77,-146.36,270.0,top
_6494,171.77,-146.56,180.0,bottom
_6493,171.77,-146.36,180.0,bottom
_6492,171.77,-146.76,270.0,top
_6491,171.77,-146.76,270.0,top
_6490,171.77,-146.56,270.0,top
_6489,171.77,-146.56,270.0,top
_6488,171.77,-145.7,270.0,top
_6487,171.77,-145.7,270.0,top
_6486,171.77,-143.04,270.0,top
_6485,171.77,-143.04,270.0,top
_6484,171.77,-146.56,270.0,top
_6483,171.77,-143.04,270.0,top
_6482,171.77,-146.56,270.0,top
_6481,171.77,-143.04,270.0,top
_6480,171.77,-146.56,270.0,top
_6479,171.77,-142.84,270.0,top
_6478,171.77,-143.04,270.0,top
_6477,171.77,-146.56,270.0,top
_6476,171.77,-141.44,270.0,top
_6475,171.77,-143.04,180.0,bottom
_6474,171.77,-142.84,270.0,top
_6473,171.77,-142.84,180.0,bottom
_6472,171.77,-141.24,270.0,top
_6471,171.77,-143.24,270.0,top
_6470,171.77,-142.84,270.0,top
_6469,171.77,-143.04,270.0,top
_6468,171.77,-143.04,180.0,bottom
_6467,171.77,-141.64,270.0,top
_6466,171.77,-141.24,180.0,bottom
_6465,171.77,-141.64,270.0,top
_6464,171.77,-143.04,270.0,top
_6463,171.77,-143.04,180.0,bottom
_6462,171.77,-143.24,270.0,top
_6461,171.77,-141.44,270.0,top
_6460,171.77,-141.44,180.0,bottom
_6459,171.77,-141.24,270.0,top
_6458,171.77,-141.44,270.0,top
_6457,171.77,-141.44,270.0,top
_6456,171.77,-143.04,270.0,top
_6455,171.77,-141.44,270.0,top
_6454,171.77,-143.24,270.0,top
_6453,171.77,-141.44,270.0,top
_6452,171.77,-141.44,270.0,top
_6451,171.77,-141.64,270.0,top
_6450,171.77,-141.64,270.0,top
_6449,171.77,-141.44,180.0,bottom
_6448,171.77,-141.44,270.0,top
_6447,171.77,-141.64,180.0,bottom
_6446,171.77,-141.84,270.0,top
_6445,171.77,-141.64,270.0,top
_6444,171.77,-141.44,270.0,top
_6443,171.77,-141.64,270.0,top
_6442,171.77,-141.64,180.0,bottom
_6441,171.77,-141.64,270.0,top
_6440,171.77,-141.44,270.0,top
_6439,171.77,-141.64,270.0,top
_6438,171.77,-141.64,270.0,top
_6437,171.77,-144.5,270.0,top
_6436,171.77,-144.5,180.0,bottom
_6435,171.77,-144.5,270.0,top
_6434,171.77,-144.5,270.0,top
_6433,171.77,-144.5,270.0,top
_6432,171.77,-144.5,270.0,top
_6431,171.77,-144.5,180.0,bottom
_6430,171.77,-144.3,270.0,top
_6429,171.77,-144.5,270.0,top
_6428,171.77,-148.66,270.0,top
_6427,171.77,-144.3,270.0,top
_6426,171.77,-148.46,270.0,top
_6425,171.77,-148.66,270.0,top
_6424,171.77,-148.66,270.0,top
_6423,171.77,-146.76,270.0,top
_6422,171.77,-146.76,270.0,top
_6421,171.77,-146.56,270.0,top
_6420,171.8,-131.67,90.0,top
_6419,171.8,-131.67,90.0,top
_6418,171.8,-131.67,90.0,top
_6417,171.8,-131.67,0.0,bottom
_6416,171.8,-131.47,90.0,top
_6415,171.8,-131.47,90.0,top
_6414,171.8,-131.87,0.0,bottom
_6413,171.8,-131.67,90.0,top
_6412,171.8,-131.87,90.0,top
_6411,171.8,-131.67,0.0,bottom
_6410,171.8,-131.47,90.0,top
_6409,171.8,-131.67,90.0,top
_6408,171.8,-131.67,90.0,top
_6407,171.8,-131.87,90.0,top
_6406,171.8,-131.67,90.0,top
_6405,171.8,-129.77,90.0,top
_6404,171.8,-129.57,90.0,top
_6403,171.8,-129.57,90.0,top
_6402,171.8,-129.57,90.0,top
_6401,171.8,-129.57,0.0,bottom
_6400,171.8,-129.77,0.0,bottom
_6399,171.8,-129.57,90.0,top
_6398,171.8,-129.57,90.0,top
_6397,171.8,-129.57,90.0,top
_6396,171.8,-129.37,90.0,top
_6395,171.8,-129.57,90.0,top
_6394,171.8,-129.77,90.0,top
_6393,171.8,-129.57,90.0,top
_6392,171.8,-129.57,0.0,bottom
_6391,171.8,-129.77,90.0,top
_6390,171.8,-129.57,90.0,top
_6389,171.8,-129.37,90.0,top
_6388,171.8,-131.47,90.0,top
_6387,171.8,-129.57,90.0,top
_6386,171.8,-131.47,0.0,bottom
_6385,171.8,-129.37,90.0,top
_6384,171.8,-129.37,90.0,top
_6383,171.8,-129.57,90.0,top
_6382,171.8,-129.57,90.0,top
_6381,171.8,-129.57,90.0,top
_6380,171.8,-129.57,90.0,top
_6379,171.8,-131.47,90.0,top
_6378,171.8,-131.47,90.0,top
_6377,171.8,-131.67,90.0,top
_6376,171.8,-129.77,90.0,top
_6375,171.8,-133.93,90.0,top
_6374,171.8,-133.73,90.0,top
_6373,171.8,-133.73,90.0,top
_6372,171.8,-133.73,90.0,top
_6371,171.8,-133.73,90.0,top
_6370,171.8,-133.73,0.0,bottom
_6369,171.8,-133.93,90.0,top
_6368,171.8,-133.73,90.0,top
_6367,171.8,-133.73,0.0,bottom
_6366,171.8,-133.73,90.0,top
_6365,171.8,-136.59,90.0,top
_6364,171.8,-136.59,90.0,top
_6363,171.8,-136.39,90.0,top
_6362,171.8,-136.79,90.0,top
_6361,171.8,-136.59,0.0,bottom
_6360,171.8,-136.59,90.0,top
_6359,171.8,-136.79,90.0,top
_6358,171.8,-136.59,0.0,bottom
_6357,171.8,-136.79,90.0,top
_6356,171.8,-136.59,90.0,top
_6355,171.8,-136.79,0.0,bottom
_6354,171.8,-136.59,90.0,top
_6353,171.8,-136.79,90.0,top
_6352,171.8,-136.59,90.0,top
_6351,171.8,-136.79,90.0,top
_6350,171.8,-136.59,90.0,top
_6349,171.8,-136.79,90.0,top
_6348,171.8,-136.79,90.0,top
_6347,171.8,-136.99,90.0,top
_6346,171.8,-136.79,90.0,top
_6345,171.8,-136.79,90.0,top
_6344,171.8,-134.99,90.0,top
_6343,171.8,-134.99,90.0,top
_6342,171.8,-135.19,90.0,top
_6341,171.8,-136.59,90.0,top
_6340,171.8,-136.79,0.0,bottom
_6339,171.8,-136.99,0.0,bottom
_6338,171.8,-135.19,0.0,bottom
_6337,171.8,-136.59,90.0,top
_6336,171.8,-135.19,90.0,top
_6335,171.8,-135.39,0.0,bottom
_6334,171.8,-135.39,90.0,top
_6333,171.8,-135.19,0.0,bottom
_6332,171.8,-135.19,0.0,bottom
_6331,171.8,-136.99,90.0,top
_6330,171.8,-136.79,90.0,top
_6329,171.8,-135.39,90.0,top
_6328,171.8,-135.19,90.0,top
_6327,171.8,-134.99,90.0,top
_6326,171.8,-135.19,90.0,top
_6325,171.8,-135.19,90.0,top
_6324,171.8,-131.67,90.0,top
_6323,171.8,-131.67,90.0,top
_6322,171.8,-135.19,90.0,top
_6321,171.8,-135.39,90.0,top
_6320,171.8,-135.19,90.0,top
_6319,171.8,-135.19,90.0,top
_6318,171.8,-131.67,90.0,top
_6317,171.8,-131.67,90.0,top
_6316,171.8,-132.53,90.0,top
_6315,171.8,-132.53,90.0,top
_6314,171.8,-132.53,90.0,top
_6313,171.8,-132.53,90.0,top
_6312,171.8,-132.73,90.0,top
_6311,171.8,-131.87,90.0,top
_6310,171.8,-131.67,0.0,bottom
_6309,171.8,-132.53,0.0,bottom
_6308,171.8,-132.53,0.0,bottom
_6307,171.8,-132.87,0.0,bottom
_6306,171.8,-132.87,90.0,top
_6305,171.8,-132.53,90.0,top
_6304,171.8,-132.73,90.0,top
_6303,171.8,-132.87,90.0,top
_6302,171.8,-132.73,0.0,bottom
_6301,171.8,-132.53,90.0,top
_6300,171.8,-132.87,90.0,top
_6299,171.8,-132.87,90.0,top
_6298,171.8,-133.07,90.0,top
_6297,171.8,-132.87,90.0,top
_6296,171.8,-133.07,0.0,bottom
_6295,171.8,-133.07,90.0,top
_6294,171.8,-133.07,90.0,top
_6293,171.8,-133.07,90.0,top
_6292,171.8,-133.07,0.0,bottom
_6291,171.8,-133.27,0.0,bottom
_6290,171.8,-133.07,90.0,top
_6289,171.8,-133.07,90.0,top
_6288,171.8,-133.07,90.0,top
_6287,171.8,-133.27,90.0,top
_6286,171.8,-133.07,90.0,top
_6285,171.8,-133.07,90.0,top
_6284,171.8,-132.87,90.0,top
_6283,171.8,-133.07,90.0,top
_6282,171.8,-133.07,0.0,bottom
_6281,171.8,-133.27,0.0,bottom
_6280,171.8,-133.27,90.0,top
_6279,171.8,-133.47,90.0,top
_6278,171.8,-133.27,90.0,top
_6277,171.8,-133.07,90.0,top
_6276,171.8,-133.27,90.0,top
_6275,171.8,-133.07,90.0,top
_6274,171.8,-133.27,90.0,top
_6273,171.8,-133.07,90.0,top
_6272,171.8,-133.27,90.0,top
_6271,171.8,-133.47,0.0,bottom
_6270,171.8,-133.47,90.0,top
_6269,171.8,-133.27,0.0,bottom
_6268,171.8,-133.27,90.0,top
_6267,171.8,-133.27,90.0,top
_6266,171.8,-133.53,0.0,bottom
_6265,171.8,-133.27,90.0,top
_6264,171.8,-133.07,90.0,top
_6263,171.8,-133.27,90.0,top
_6262,171.8,-133.53,90.0,top
_6261,171.8,-133.73,90.0,top
_6260,171.8,-133.73,90.0,top
_6259,171.8,-133.73,0.0,bottom
_6258,171.8,-133.53,90.0,top
_6257,171.8,-133.53,90.0,top
_6256,171.8,-133.73,90.0,top
_6255,171.8,-133.53,90.0,top
_6254,171.8,-133.73,90.0,top
_6253,171.8,-133.53,90.0,top
_6252,171.8,-133.93,0.0,bottom
_6251,171.8,-133.53,90.0,top
_6250,171.8,-129.37,90.0,top
_6249,171.8,-131.17,90.0,top
_6248,171.8,-131.37,90.0,top
_6247,171.8,-131.37,90.0,top
_6246,171.8,-131.17,90.0,top
_6245,171.8,-131.37,0.0,bottom
_6244,171.8,-129.57,0.0,bottom
_6243,171.8,-137.09,90.0,top
_6242,171.8,-137.09,90.0,top
_6241,171.8,-137.29,90.0,top
_6240,171.8,-135.19,90.0,top
_6239,171.8,-137.09,0.0,bottom
_6238,171.8,-137.09,90.0,top
_6237,171.8,-137.29,90.0,top
_6236,171.8,-137.29,90.0,top
_6235,171.8,-137.49,90.0,top
_6234,171.8,-137.49,90.0,top
_6233,171.8,-137.29,90.0,top
_6232,171.8,-137.49,0.0,bottom
_6231,171.8,-137.29,0.0,bottom
_6230,171.8,-137.29,90.0,top
_6229,171.8,-137.09,90.0,top
_6228,171.8,-137.29,90.0,top
_6227,171.8,-137.29,0.0,bottom
_6226,171.8,-137.29,90.0,top
_6225,171.8,-137.29,0.0,bottom
_6224,171.8,-137.29,90.0,top
_6223,171.8,-137.29,90.0,top
_6222,171.8,-137.29,90.0,top
_6221,171.8,-137.49,90.0,top
_6220,171.8,-138.15,90.0,top
_6219,171.8,-137.09,90.0,top
_6218,171.8,-137.29,90.0,top
_6217,171.8,-137.29,90.0,top
_6216,171.8,-138.15,90.0,top
_6215,171.8,-138.15,90.0,top
_6214,171.8,-138.15,0.0,bottom
_6213,171.8,-138.15,90.0,top
_6212,171.8,-138.49,90.0,top
_6211,171.8,-138.49,90.0,top
_6210,171.8,-138.35,0.0,bottom
_6209,171.8,-138.15,90.0,top
_6208,171.8,-138.15,0.0,bottom
_6207,171.8,-138.49,90.0,top
_6206,171.8,-138.35,90.0,top
_6205,171.8,-138.49,0.0,bottom
_6204,171.8,-138.35,90.0,top
_6203,171.8,-138.69,90.0,top
_6202,171.8,-138.69,90.0,top
_6201,171.8,-138.69,90.0,top
_6200,171.8,-138.69,90.0,top
_6199,171.8,-138.49,90.0,top
_6198,171.8,-138.15,90.0,top
_6197,171.8,-138.89,0.0,bottom
_6196,171.8,-138.69,0.0,bottom
_6195,171.8,-138.69,90.0,top
_6194,171.8,-138.49,90.0,top
_6193,171.8,-138.49,90.0,top
_6192,171.8,-138.69,90.0,top
_6191,171.8,-138.89,90.0,top
_6190,171.8,-138.69,90.0,top
_6189,171.8,-138.69,90.0,top
_6188,171.8,-138.69,0.0,bottom
_6187,171.8,-138.69,90.0,top
_6186,171.8,-136.59,90.0,top
_6185,171.8,-138.69,0.0,bottom
_6184,171.8,-136.59,90.0,top
_6183,171.8,-138.69,90.0,top
_6182,171.8,-138.89,90.0,top
_6181,171.8,-138.69,90.0,top
_6180,171.8,-136.39,90.0,top
_6179,171.8,-136.59,90.0,top
_6178,171.8,-136.39,90.0,top
_6177,171.8,-136.59,0.0,bottom
_6176,171.8,-136.59,90.0,top
_6175,171.8,-136.59,90.0,top
_6174,171.8,-136.79,0.0,bottom
_6173,171.8,-140.17,90.0,top
_6172,171.8,-140.37,0.0,bottom
_6171,171.8,-140.17,90.0,top
_6170,171.8,-140.17,90.0,top
_6169,171.8,-139.97,90.0,top
_6168,171.8,-140.17,90.0,top
_6167,171.8,-139.97,90.0,top
_6166,171.8,-140.17,0.0,bottom
_6165,171.8,-140.17,90.0,top
_6164,171.8,-139.97,90.0,top
_6163,171.8,-140.17,90.0,top
_6162,171.8,-140.37,90.0,top
_6161,171.8,-140.37,90.0,top
_6160,171.8,-140.17,90.0,top
_6159,171.8,-140.17,0.0,bottom
_6158,171.8,-140.17,90.0,top
_6157,171.8,-140.17,90.0,top
_6156,171.8,-140.17,90.0,top
_6155,171.8,-140.37,90.0,top
_6154,171.8,-140.17,90.0,top
_6153,171.8,-140.17,0.0,bottom
_6152,171.8,-141.03,90.0,top
_6151,171.8,-141.03,90.0,top
_6150,171.8,-140.17,90.0,top
_6149,171.8,-141.03,90.0,top
_6148,171.8,-141.03,0.0,bottom
_6147,171.8,-141.03,90.0,top
_6146,171.8,-141.23,90.0,top
_6145,171.8,-141.03,0.0,bottom
_6144,171.8,-141.03,90.0,top
_6143,171.8,-141.23,90.0,top
_6142,171.8,-141.37,0.0,bottom
_6141,171.8,-141.23,0.0,bottom
_6140,171.8,-141.37,90.0,top
_6139,171.8,-141.57,0.0,bottom
_6138,171.8,-141.03,90.0,top
_6137,171.8,-141.37,90.0,top
_6136,171.8,-141.37,90.0,top
_6135,171.8,-141.37,90.0,top
_6134,171.8,-141.57,90.0,top
_6133,171.8,-141.57,90.0,top
_6132,171.8,-141.57,90.0,top
_6131,171.8,-141.37,90.0,top
_6130,171.8,-141.57,90.0,top
_6129,171.8,-141.57,90.0,top
_6128,171.8,-135.19,90.0,top
_6127,171.8,-135.19,90.0,top
_6126,171.8,-134.99,90.0,top
_6125,171.8,-137.09,90.0,top
_6124,171.8,-135.39,90.0,top
_6123,171.8,-135.19,90.0,top
_6122,171.8,-135.19,90.0,top
_6121,171.8,-141.57,90.0,top
_6120,171.8,-134.99,90.0,top
_6119,171.8,-135.19,90.0,top
_6118,171.8,-140.37,90.0,top
_6117,171.8,-140.57,0.0,bottom
_6116,171.8,-140.57,90.0,top
_6115,171.8,-140.37,90.0,top
_6114,171.8,-140.37,0.0,bottom
_6113,171.8,-140.57,90.0,top
_6112,171.8,-140.37,0.0,bottom
_6111,171.8,-139.97,90.0,top
_6110,171.8,-140.63,90.0,top
_6109,171.8,-139.97,0.0,bottom
_6108,171.8,-140.37,90.0,top
_6107,171.8,-139.97,90.0,top
_6106,171.8,-140.63,0.0,bottom
_6105,171.8,-139.97,90.0,top
_6104,171.8,-139.09,0.0,bottom
_6103,171.8,-138.89,90.0,top
_6102,171.8,-138.89,90.0,top
_6101,171.8,-138.89,90.0,top
_6100,171.8,-139.15,90.0,top
_6099,171.8,-139.15,90.0,top
_6098,171.8,-139.15,90.0,top
_6097,171.8,-138.89,0.0,bottom
_6096,171.8,-139.15,90.0,top
_6095,171.8,-139.15,90.0,top
_6094,171.8,-139.35,90.0,top
_6093,171.8,-138.89,90.0,top
_6092,171.8,-139.35,0.0,bottom
_6091,171.8,-139.55,0.0,bottom
_6090,171.8,-139.35,90.0,top
_6089,171.8,-139.35,90.0,top
_6088,171.8,-139.35,90.0,top
_6087,171.8,-139.55,90.0,top
_6086,171.8,-139.35,0.0,bottom
_6085,171.8,-139.35,90.0,top
_6084,171.8,-139.35,90.0,top
_6083,171.8,-139.15,90.0,top
_6082,171.8,-139.35,0.0,bottom
_6081,171.8,-139.35,90.0,top
_6080,171.8,-139.55,90.0,top
_6079,171.8,-139.35,90.0,top
_6078,171.8,-139.35,90.0,top
_6077,171.8,-139.55,90.0,top
_6076,171.8,-139.55,90.0,top
_6075,171.8,-139.35,90.0,top
_6074,171.8,-139.55,90.0,top
_6073,171.8,-139.35,90.0,top
_6072,171.8,-139.35,90.0,top
_6071,171.8,-139.35,90.0,top
_6070,171.8,-139.55,90.0,top
_6069,171.8,-139.35,90.0,top
_6068,171.8,-139.55,90.0,top
_6067,171.8,-139.55,90.0,top
_6066,171.8,-139.55,0.0,bottom
_6065,171.8,-139.55,90.0,top
_6064,171.8,-139.55,0.0,bottom
_6063,171.8,-143.39,90.0,top
_6062,171.8,-143.59,90.0,top
_6061,171.8,-141.57,90.0,top
_6060,171.8,-141.57,0.0,bottom
_6059,171.8,-141.77,90.0,top
_6058,171.8,-143.59,90.0,top
_6057,171.8,-143.39,90.0,top
_6056,171.8,-143.39,90.0,top
_6055,171.8,-143.59,90.0,top
_6054,171.8,-141.57,90.0,top
_6053,171.8,-141.57,90.0,top
_6052,171.8,-141.57,90.0,top
_6051,171.8,-141.77,0.0,bottom
_6050,171.8,-141.37,90.0,top
_6049,171.8,-141.57,90.0,top
_6048,171.8,-141.57,0.0,bottom
_6047,171.8,-141.57,90.0,top
_6046,171.8,-141.77,90.0,top
_6045,171.8,-134.53,90.0,top
_6044,171.8,-134.53,90.0,top
_6043,171.8,-134.73,0.0,bottom
_6042,171.8,-134.53,90.0,top
_6041,171.8,-141.77,90.0,top
_6040,171.8,-134.53,90.0,top
_6039,171.8,-134.53,90.0,top
_6038,171.8,-134.73,90.0,top
_6037,171.8,-134.53,90.0,top
_6036,171.8,-134.53,90.0,top
_6035,171.8,-134.33,90.0,top
_6034,171.8,-134.73,90.0,top
_6033,171.8,-134.33,90.0,top
_6032,171.8,-134.53,0.0,bottom
_6031,171.8,-135.39,0.0,bottom
_6030,171.8,-134.53,90.0,top
_6029,171.8,-135.39,90.0,top
_6028,171.8,-135.39,90.0,top
_6027,171.8,-134.53,90.0,top
_6026,171.8,-134.53,0.0,bottom
_6025,171.8,-134.73,90.0,top
_6024,171.8,-135.39,90.0,top
_6023,171.8,-135.39,90.0,top
_6022,171.8,-134.53,90.0,top
_6021,171.8,-135.39,90.0,top
_6020,171.8,-135.59,90.0,top
_6019,171.8,-135.39,0.0,bottom
_6018,171.8,-135.59,0.0,bottom
_6017,171.8,-135.73,90.0,top
_6016,171.8,-135.59,90.0,top
_6015,171.8,-135.93,0.0,bottom
_6014,171.8,-135.73,0.0,bottom
_6013,171.8,-135.73,90.0,top
_6012,171.8,-135.73,90.0,top
_6011,171.8,-135.93,90.0,top
_6010,171.8,-135.73,90.0,top
_6009,171.8,-135.73,90.0,top
_6008,171.8,-135.93,90.0,top
_6007,171.8,-135.93,90.0,top
_6006,171.8,-140.37,90.0,top
_6005,171.8,-140.17,90.0,top
_6004,171.8,-135.39,90.0,top
_6003,171.8,-140.37,90.0,top
_6002,171.8,-140.17,90.0,top
_6001,171.8,-140.37,90.0,top
_6000,171.8,-135.93,90.0,top
_5999,171.8,-135.93,90.0,top
_5998,171.8,-140.37,90.0,top
_5997,171.8,-135.93,90.0,top
_5996,171.8,-142.43,90.0,top
_5995,171.8,-142.63,0.0,bottom
_5994,171.8,-140.83,90.0,top
_5993,171.8,-140.83,0.0,bottom
_5992,171.8,-141.03,90.0,top
_5991,171.8,-140.63,90.0,top
_5990,171.8,-142.63,90.0,top
_5989,171.8,-140.63,90.0,top
_5988,171.8,-140.83,90.0,top
_5987,171.8,-140.83,90.0,top
_5986,171.8,-141.03,0.0,bottom
_5985,171.8,-140.83,0.0,bottom
_5984,171.8,-140.83,90.0,top
_5983,171.8,-140.83,0.0,bottom
_5982,171.8,-140.83,90.0,top
_5981,171.8,-140.83,90.0,top
_5980,171.8,-141.03,90.0,top
_5979,171.8,-140.83,90.0,top
_5978,171.8,-141.03,90.0,top
_5977,171.8,-140.83,90.0,top
_5976,171.8,-140.83,90.0,top
_5975,171.8,-141.03,90.0,top
_5974,171.8,-140.83,90.0,top
_5973,171.8,-142.73,90.0,top
_5972,171.8,-140.63,90.0,top
_5971,171.8,-140.63,90.0,top
_5970,171.8,-140.83,90.0,top
_5969,171.8,-140.83,90.0,top
_5968,171.8,-142.73,90.0,top
_5967,171.8,-142.73,0.0,bottom
_5966,171.8,-140.63,90.0,top
_5965,171.8,-140.83,90.0,top
_5964,171.8,-142.73,90.0,top
_5963,171.8,-140.83,90.0,top
_5962,171.8,-142.73,90.0,top
_5961,171.8,-142.73,90.0,top
_5960,171.8,-142.73,90.0,top
_5959,171.8,-142.93,90.0,top
_5958,171.8,-142.93,0.0,bottom
_5957,171.8,-142.93,90.0,top
_5956,171.8,-142.93,90.0,top
_5955,171.8,-142.93,90.0,top
_5954,171.8,-142.93,90.0,top
_5953,171.8,-143.13,0.0,bottom
_5952,171.8,-142.93,90.0,top
_5951,171.8,-142.93,90.0,top
_5950,171.8,-143.13,90.0,top
_5949,171.8,-143.13,90.0,top
_5948,171.8,-142.93,90.0,top
_5947,171.8,-142.93,90.0,top
_5946,171.8,-142.93,90.0,top
_5945,171.8,-142.93,0.0,bottom
_5944,171.8,-143.13,90.0,top
_5943,171.8,-142.93,0.0,bottom
_5942,171.8,-142.93,90.0,top
_5941,171.8,-143.79,0.0,bottom
_5940,171.8,-143.79,90.0,top
_5939,171.8,-143.79,0.0,bottom
_5938,171.8,-143.79,90.0,top
_5937,171.8,-143.79,90.0,top
_5936,171.8,-142.93,90.0,top
_5935,171.8,-144.13,90.0,top
_5934,171.8,-143.79,90.0,top
_5933,171.8,-143.99,90.0,top
_5932,171.8,-144.13,90.0,top
_5931,171.8,-143.99,0.0,bottom
_5930,171.8,-143.99,90.0,top
_5929,171.8,-143.79,90.0,top
_5928,171.8,-143.39,90.0,top
_5927,171.8,-143.13,90.0,top
_5926,171.8,-143.13,0.0,bottom
_5925,171.8,-141.77,90.0,top
_5924,171.8,-141.77,90.0,top
_5923,171.8,-141.57,90.0,top
_5922,171.8,-141.97,90.0,top
_5921,171.8,-141.77,90.0,top
_5920,171.8,-141.77,90.0,top
_5919,171.8,-141.77,0.0,bottom
_5918,171.8,-141.97,0.0,bottom
_5917,171.8,-141.77,90.0,top
_5916,171.8,-142.03,90.0,top
_5915,171.8,-141.57,90.0,top
_5914,171.8,-141.77,90.0,top
_5913,171.8,-142.03,90.0,top
_5912,171.8,-141.97,90.0,top
_5911,171.8,-142.03,90.0,top
_5910,171.8,-142.03,0.0,bottom
_5909,171.8,-141.77,0.0,bottom
_5908,171.8,-142.03,90.0,top
_5907,171.8,-142.23,90.0,top
_5906,171.8,-142.23,90.0,top
_5905,171.8,-141.77,90.0,top
_5904,171.8,-142.23,0.0,bottom
_5903,171.8,-142.03,90.0,top
_5902,171.8,-142.43,0.0,bottom
_5901,171.8,-142.23,90.0,top
_5900,171.8,-142.43,90.0,top
_5899,171.8,-142.23,90.0,top
_5898,171.8,-142.23,90.0,top
_5897,171.8,-142.43,90.0,top
_5896,171.8,-142.23,90.0,top
_5895,171.8,-142.23,90.0,top
_5894,171.8,-142.03,90.0,top
_5893,171.8,-142.23,90.0,top
_5892,171.8,-142.43,90.0,top
_5891,171.8,-142.23,0.0,bottom
_5890,171.8,-142.23,90.0,top
_5889,171.8,-142.43,90.0,top
_5888,171.8,-142.23,0.0,bottom
_5887,171.8,-142.23,90.0,top
_5886,171.8,-142.23,90.0,top
_5885,171.8,-142.23,90.0,top
_5884,171.8,-142.43,0.0,bottom
_5883,171.8,-142.43,90.0,top
_5882,171.8,-142.43,90.0,top
_5881,171.8,-142.23,90.0,top
_5880,171.8,-142.43,90.0,top
_5879,171.8,-142.43,0.0,bottom
_5878,171.8,-142.43,90.0,top
_5877,171.8,-142.63,90.0,top
_5876,171.8,-142.23,90.0,top
_5875,171.8,-142.43,90.0,top
_5874,171.8,-130.51,0.0,bottom
_5873,171.8,-130.31,90.0,top
_5872,171.8,-130.31,90.0,top
_5871,171.8,-130.31,90.0,top
_5870,171.8,-130.51,90.0,top
_5869,171.8,-130.51,90.0,top
_5868,171.8,-130.11,90.0,top
_5867,171.8,-130.51,90.0,top
_5866,171.8,-123.27,90.0,top
_5865,171.8,-123.47,0.0,bottom
_5864,171.8,-123.27,90.0,top
_5863,171.8,-130.31,0.0,bottom
_5862,171.8,-123.27,90.0,top
_5861,171.8,-123.07,90.0,top
_5860,171.8,-123.07,90.0,top
_5859,171.8,-123.47,90.0,top
_5858,171.8,-123.47,90.0,top
_5857,171.8,-123.27,90.0,top
_5856,171.8,-123.27,90.0,top
_5855,171.8,-123.27,90.0,top
_5854,171.8,-123.27,90.0,top
_5853,171.8,-123.27,90.0,top
_5852,171.8,-123.27,0.0,bottom
_5851,171.8,-124.13,90.0,top
_5850,171.8,-123.27,0.0,bottom
_5849,171.8,-124.13,90.0,top
_5848,171.8,-131.87,90.0,top
_5847,171.8,-123.47,90.0,top
_5846,171.8,-132.07,0.0,bottom
_5845,171.8,-131.87,90.0,top
_5844,171.8,-131.87,90.0,top
_5843,171.8,-132.07,90.0,top
_5842,171.8,-131.87,90.0,top
_5841,171.8,-132.13,0.0,bottom
_5840,171.8,-132.07,90.0,top
